UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,SESFlagNumber,Status,ExecutiveName,ExecutiveTitle,ExecutiveTier,Organization,FlagType,Quantity,DODAAC,UIC,ShipToAddress,Justification,EnteredDate,EnteredBy,ApprovalDate,ApprovedBy,ReturnReason,VendorKey,ReleasedDate,DocReaders,DocAuthors,StatusInquiryKey
85617C698EA296C00ACC7F32E56D2E22,3CCA,,08/21/2015 13:33:49,09/12/2015 13:33:49,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0035.pdf,SES-2015-0035,Shipped,Nicole Quinonez,Chief of Staff,Tier 2,"Office of the Deputy Chief of Staff, G-4",SES Desk Flag Set,1,WK6Q1Y,WTA8D0,"3rd Battalion, 75th Ranger Regiment, Bldg 7878, Fort Benning, GA",Tier promotion,08/21/2015,CN=Anthony Yarrowdale/OU=Units/O=Army,08/24/2015 13:33:49,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,08/26/2015 13:33:49,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Anthony Yarrowdale/OU=Units/O=Army,[TACOM];[SESApprover],SES-2015-0035|WK6Q1Y|WTA8D0
DBD47E81A64AC84C0D443CE7AF647F5B,3CCE,,05/15/2024 11:04:29,06/02/2024 11:04:29,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,SES-2024-0036,Complete,James Zapata-Kell,Executive Director,Tier 3,Program Executive Office Ground Combat Systems,SES Positional Color (Indoor),1,WWQWYR,WZW010,"173rd Airborne Brigade, Bldg 9802, Caserma Del Din, Vicenza, IT",New SES appointment,05/15/2024,CN=Nicole Oakhurst-Pell/OU=Units/O=Army,05/17/2024 11:04:29,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,05/27/2024 11:04:29,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Nicole Oakhurst-Pell/OU=Units/O=Army,[TACOM];[SESApprover],SES-2024-0036|WWQWYR|WZW010
052DFDFFD66A6C388BD096F888FF8ED3,3CD2,,10/09/2008 10:00:42,11/06/2008 10:00:42,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,SF50_0037.pdf,SES-2008-0037,Complete,Thomas Everleigh,Chief of Staff,Tier 2,Army Test and Evaluation Command,SES Desk Flag Set,1,W5KNYG,W08YQ0,"1st Armored Brigade Combat Team, 1st Infantry Division, Bldg 6675, Fort Riley, KS",Ceremony,10/09/2008,CN=Steven Fennimark/OU=Units/O=Army,10/27/2008 10:00:42,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,10/30/2008 10:00:42,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Steven Fennimark/OU=Units/O=Army,[TACOM];[SESApprover],SES-2008-0037|W5KNYG|W08YQ0
2BEE92834FA1928949825046011C1443,3CD6,,10/25/2011 13:22:09,12/01/2011 13:22:09,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,SES-2011-0038,Complete,Terrence Iverstone,Deputy Program Executive Officer,Tier 2,Office of the Chief Information Officer/G-6,SES Desk Flag Set,1,WYWFQJ,WP9FKA,"Sustainment Center of Excellence, Bldg 2610, Fort Lee, VA",New SES appointment,10/25/2011,CN=Thomas Bramwold/OU=Units/O=Army,11/04/2011 13:22:09,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,9CST0,11/11/2011 13:22:09,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Thomas Bramwold/OU=Units/O=Army,[TACOM];[SESApprover],SES-2011-0038|WYWFQJ|WP9FKA
0A6522FA5F166B5126DDAA605A158E0E,3CDA,,02/24/2025 16:38:22,03/19/2025 16:38:22,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,SF50_0039.pdf,SES-2025-0039,Complete,Arthur Whitlock-Bay,Deputy Program Executive Officer,Tier 3,Army Futures Command,SES Positional Color (Outdoor),1,WN4V1D,WW92EA,"34th Infantry Division (Minnesota Army National Guard), Bldg 8681, Rosemount, MN",Ceremony,02/24/2025,CN=Joshua Northway/OU=Units/O=Army,03/09/2025 16:38:22,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,03/17/2025 16:38:22,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Joshua Northway/OU=Units/O=Army,[TACOM];[SESApprover],SES-2025-0039|WN4V1D|WW92EA
07AB7588130D94E0A4DF1575DC5A5E36,3CDE,,10/07/2024 13:11:16,11/27/2024 13:11:16,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,SF50_0040.pdf,SES-2024-0040,Complete,Betty Wexcombe,Principal Deputy,Tier 2,Army Materiel Command G-3/4,SES Positional Color (Indoor),1,WG43NM,W5XU10,"20th Engineer Brigade (Combat) (Airborne), Bldg 3541, Fort Bragg, NC",New SES appointment,10/07/2024,CN=Steven Fennimark/OU=Units/O=Army,10/14/2024 13:11:16,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,10/19/2024 13:11:16,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Steven Fennimark/OU=Units/O=Army,[TACOM];[SESApprover],SES-2024-0040|WG43NM|W5XU10
E45835AE09453283B9F7D31C1618AE30,3CE2,,09/24/2025 12:38:54,10/04/2025 12:38:54,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,SF50_0041.pdf,SES-2025-0041,Released to Vendor,Carol Crandall-Mott,Principal Deputy,Tier 3,Army Test and Evaluation Command,SES Positional Color (Indoor),1,WGPVZG,W5T4LA,"1st Information Operations Command (Land), Bldg 575, Fort Belvoir, VA",Ceremony,09/24/2025,CN=Patricia Norquist/OU=Units/O=Army,10/02/2025 12:38:54,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,1CLR7,10/04/2025 12:38:54,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Patricia Norquist/OU=Units/O=Army,[TACOM];[SESApprover],SES-2025-0041|WGPVZG|W5T4LA
7241F419F46CEB1FCFE0879EB75F1290,3CE6,,04/21/2026 08:24:54,06/13/2026 08:24:54,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,SF50_0042.pdf,SES-2026-0042,Complete,Michael Stroudmoor,Deputy Program Executive Officer,Tier 3,Program Executive Office Soldier,SES Automobile Flag,1,W275B5,WFA07A,"88th Readiness Division (Army Reserve), Bldg 8981, Fort McCoy, WI",New SES appointment,04/21/2026,CN=Carol Stroudmoor/OU=Units/O=Army,05/10/2026 08:24:54,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,05/18/2026 08:24:54,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Carol Stroudmoor/OU=Units/O=Army,[TACOM];[SESApprover],SES-2026-0042|W275B5|WFA07A
5A945B472CB022025DFFCC6AF2CE6FB0,3CEA,,04/23/2018 16:25:08,05/23/2018 16:25:08,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,SES-2018-0043,Shipped,Arthur Lindquarry,Deputy to the Commanding General,Tier 3,Army Futures Command,SES Positional Color (Indoor),2,WWCT1F,WN4QPA,"8th Theater Sustainment Command, Bldg 874, Fort Shafter, HI",Ceremony,04/23/2018,CN=Earl Vandermolen/OU=Units/O=Army,05/12/2018 16:25:08,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,1CLR7,05/20/2018 16:25:08,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Earl Vandermolen/OU=Units/O=Army,[TACOM];[SESApprover],SES-2018-0043|WWCT1F|WN4QPA
D27C8ECCF43CD3573A88B79BCA98AD6A,3CEE,,03/18/2024 09:13:40,04/12/2024 09:13:40,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0044.pdf,SES-2024-0044,Complete,Ruth Trevino-Hale,Executive Director,Tier 3,Army Sustainment Command,SES Automobile Flag,1,WTM604,W85WKA,"U.S. Army Training and Doctrine Command, Bldg 2580, Fort Eustis, VA",New SES appointment,03/18/2024,CN=Sandra Jarvinen-Roe/OU=Units/O=Army,03/21/2024 09:13:40,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,03/25/2024 09:13:40,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Sandra Jarvinen-Roe/OU=Units/O=Army,[TACOM];[SESApprover],SES-2024-0044|WTM604|W85WKA
926DAE08A0203A3D2E9ADCD8FF58BC3B,3CF2,,12/12/2022 17:32:17,01/19/2023 17:32:17,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,SES-2022-0045,Complete,Richard Dunmore-Vey,Deputy to the Commanding General,Tier 1,"Office of the Assistant Secretary of the Army (Acquisition, Logistics and Technology)",SES Positional Color (Outdoor),1,WT9L97,WU714A,"U.S. Army Recruiting Command, Bldg 9849, Fort Knox, KY",Tier promotion,12/12/2022,CN=Jose Ormsbee/OU=Units/O=Army,12/17/2022 17:32:17,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,9CST0,12/25/2022 17:32:17,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Jose Ormsbee/OU=Units/O=Army,[TACOM];[SESApprover],SES-2022-0045|WT9L97|WU714A
5F752EB85083AFB53E46F95F4C71B7C9,3CF6,,02/23/2026 07:42:38,03/12/2026 07:42:38,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0046.pdf,SES-2026-0046,Approved,Ruth Trevino-Hale,Principal Deputy,Tier 3,U.S. Army Corps of Engineers Headquarters,SES Positional Color (Indoor),1,W41BBB,WQQ330,"2nd Battalion, 75th Ranger Regiment, Bldg 3742, Joint Base Lewis-McChord, WA",Change of duty station,02/23/2026,CN=Steven Fennimark/OU=Units/O=Army,03/12/2026 07:42:38,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Steven Fennimark/OU=Units/O=Army,[TACOM];[SESApprover],SES-2026-0046|W41BBB|WQQ330
F96CAFE0C7668F4AFC20C3F048DB6566,3CFA,,08/06/2019 14:06:22,09/02/2019 14:06:22,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,SES-2019-0047,Complete,Sandra Quinonez,Principal Deputy,Tier 3,Army Test and Evaluation Command,Replacement Fringe/Cord,1,WB1YZF,WG0UVA,"2nd Infantry Brigade Combat Team, 10th Mountain Division, Bldg 7316, Fort Drum, NY",New SES appointment,08/06/2019,CN=Mary Zapata-Kell/OU=Units/O=Army,08/09/2019 14:06:22,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,08/10/2019 14:06:22,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Mary Zapata-Kell/OU=Units/O=Army,[TACOM];[SESApprover],SES-2019-0047|WB1YZF|WG0UVA
6BED0F91BBE9562678FCB715C03B6AFB,3CFE,,10/06/2016 12:06:31,10/24/2016 12:06:31,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,SES-2016-0048,Complete,Harold Dellacroix,"Director, Integrated Logistics Support Center",Tier 1,Army Contracting Command,SES Positional Color (Indoor),1,WB1YZF,WG0UVA,"2nd Infantry Brigade Combat Team, 10th Mountain Division, Bldg 6793, Fort Drum, NY",Replacement - unserviceable,10/06/2016,CN=Brian Kirkbride/OU=Units/O=Army,10/18/2016 12:06:31,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,1CLR7,10/23/2016 12:06:31,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Brian Kirkbride/OU=Units/O=Army,[TACOM];[SESApprover],SES-2016-0048|WB1YZF|WG0UVA
9B9F2774BCF8DF9DABD6DB89C149BAF1,3D02,,03/25/2011 14:03:58,04/16/2011 14:03:58,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,SF50_0049.pdf,SES-2011-0049,Complete,Frances Jaramillo,Chief of Staff,Tier 1,Army Materiel Command G-3/4,SES Positional Color (Outdoor),1,WEZAQC,WLARAA,"528th Sustainment Brigade (Special Operations) (Airborne), Bldg 5919, Fort Bragg, NC",Tier promotion,03/25/2011,CN=Arthur Quimbley/OU=Units/O=Army,04/04/2011 14:03:58,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,04/14/2011 14:03:58,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Arthur Quimbley/OU=Units/O=Army,[TACOM];[SESApprover],SES-2011-0049|WEZAQC|WLARAA
67CE793243FE0A77039F0EAB6132A457,3D06,,05/27/2020 11:09:37,06/16/2020 11:09:37,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0050.pdf,SES-2020-0050,Complete,Thomas Saldivar,Chief of Staff,Tier 2,Army Materiel Command G-3/4,SES Positional Color (Indoor),1,WSPEAM,WLS87A,"4th Infantry Division Sustainment Brigade, Bldg 4199, Fort Carson, CO",Ceremony,05/27/2020,CN=Barbara Jankowitz/OU=Units/O=Army,06/02/2020 11:09:37,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,1CLR7,06/10/2020 11:09:37,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Barbara Jankowitz/OU=Units/O=Army,[TACOM];[SESApprover],SES-2020-0050|WSPEAM|WLS87A
22435A8F0154C0B0E745939878D54185,3D0A,,03/25/2026 08:59:46,03/25/2026 08:59:46,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,SF50_0051.pdf,SES-2026-0051,Submitted,Ruth Rathbourne,Executive Director,Tier 2,Office of the Chief Information Officer/G-6,SES Desk Flag Set,1,WAY862,WZV67A,"12th Combat Aviation Brigade, Bldg 7622, Katterbach Kaserne, Ansbach, DE",Ceremony,03/25/2026,CN=Betty Ashcroft-Mayne/OU=Units/O=Army,,,,,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Betty Ashcroft-Mayne/OU=Units/O=Army,[TACOM];[SESApprover],SES-2026-0051|WAY862|WZV67A
50BD43178679F3AFE07D0CD40D165F0F,3D0E,,01/17/2007 07:50:04,02/22/2007 07:50:04,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,SF50_0052.pdf,SES-2007-0052,Shipped,Norman Templeton-Ash,Deputy to the Commanding General,Tier 2,Army Materiel Command G-3/4,SES Positional Color (Indoor),1,WUQZVZ,WEDH80,"278th Armored Cavalry Regiment (Tennessee Army National Guard), Bldg 9387, Knoxville, TN",Ceremony,01/17/2007,CN=Anthony Palomares/OU=Units/O=Army,01/26/2007 07:50:04,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,01/31/2007 07:50:04,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Anthony Palomares/OU=Units/O=Army,[TACOM];[SESApprover],SES-2007-0052|WUQZVZ|WEDH80
CFCA68A8F9BF239203DCADF99FC558D2,3D12,,07/30/2026 09:00:06,08/08/2026 09:00:06,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,SF50_0053.pdf,SES-2026-0053,Released to Vendor,Justin Underhill-Voss,Deputy to the Commanding General,Tier 2,TACOM ILSC,Replacement Fringe/Cord,1,WSNAV8,WU7LRA,"377th Theater Sustainment Command (Army Reserve), Bldg 9569, Belle Chasse, LA",Replacement - unserviceable,07/30/2026,CN=Harold Xanthopoulos/OU=Units/O=Army,08/01/2026 09:00:06,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,9CST0,08/08/2026 09:00:06,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Harold Xanthopoulos/OU=Units/O=Army,[TACOM];[SESApprover],SES-2026-0053|WSNAV8|WU7LRA
0354CF5B2F77092535CC6E06ACDEE83D,3D16,,10/21/2019 12:41:08,11/24/2019 12:41:08,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,SES-2019-0054,Complete,Matthew Kellerhaus,Principal Deputy,Tier 2,Office of the Chief Information Officer/G-6,SES Positional Color (Outdoor),1,WS0W7Z,W3SE1A,"V Corps Headquarters and Headquarters Battalion, Bldg 5674, Fort Knox, KY",Replacement - unserviceable,10/21/2019,CN=Gary Wickersham/OU=Units/O=Army,10/25/2019 12:41:08,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,10/30/2019 12:41:08,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Gary Wickersham/OU=Units/O=Army,[TACOM];[SESApprover],SES-2019-0054|WS0W7Z|W3SE1A
2578FF657079387531A6F28C4C7CDB6B,3D1A,,11/26/2012 11:09:26,01/07/2013 11:09:26,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,SES-2012-0055,Complete,Carlos Sallisaw,"Director, Integrated Logistics Support Center",Tier 3,Army Futures Command,SES Desk Flag Set,1,WVUTXQ,W0QRDA,"17th Field Artillery Brigade, Bldg 303, Joint Base Lewis-McChord, WA",Change of duty station,11/26/2012,CN=Anthony Yarrowdale/OU=Units/O=Army,12/12/2012 11:09:26,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,9CST0,12/20/2012 11:09:26,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Anthony Yarrowdale/OU=Units/O=Army,[TACOM];[SESApprover],SES-2012-0055|WVUTXQ|W0QRDA
3D91FD689F8770FE4C9238B847AB1554,3D1E,,10/04/2017 11:43:51,10/27/2017 11:43:51,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0056.pdf,SES-2017-0056,Complete,Matthew Rathbourne,Deputy Program Executive Officer,Tier 3,Program Executive Office Soldier,SES Automobile Flag,1,WK5WLH,W8Z4NA,"U.S. Army Band 'Pershing's Own', Bldg 6930, Fort Myer, VA",Ceremony,10/04/2017,CN=Angela Iverstone/OU=Units/O=Army,10/08/2017 11:43:51,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,10/11/2017 11:43:51,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Angela Iverstone/OU=Units/O=Army,[TACOM];[SESApprover],SES-2017-0056|WK5WLH|W8Z4NA
9CE0D9F9D10A1AF663F14B377067DC3E,3D22,,03/29/2006 08:22:32,06/02/2006 08:22:32,CN=Ret Hamlin/OU=CHPSID/O=TACOM,SF50_0057.pdf,SES-2006-0057,Complete,Jose Vandermolen,Principal Deputy,Tier 3,Army Sustainment Command,SES Positional Color (Outdoor),1,W3HFA3,W4PPHA,"28th Infantry Division (Pennsylvania Army National Guard), Bldg 5361, Harrisburg, PA",Tier promotion,03/29/2006,CN=Helen Okonkwo-Bell/OU=Units/O=Army,04/18/2006 08:22:32,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,2VLY8,04/27/2006 08:22:32,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Helen Okonkwo-Bell/OU=Units/O=Army,[TACOM];[SESApprover],SES-2006-0057|W3HFA3|W4PPHA
244DE677381AD2957F0B9B47F7594FBB,3D26,,01/24/2011 14:12:10,03/10/2011 14:12:10,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,SES-2011-0058,Complete,Harold Xanthopoulos,Principal Deputy,Tier 3,Army Sustainment Command,SES Positional Color (Indoor),1,WYD5U9,W9ZVP0,"1st Air Cavalry Brigade, Bldg 4364, Fort Hood, TX",Tier promotion,01/24/2011,CN=Steven Galbreath/OU=Units/O=Army,02/09/2011 14:12:10,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,7GRN1,02/14/2011 14:12:10,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Steven Galbreath/OU=Units/O=Army,[TACOM];[SESApprover],SES-2011-0058|WYD5U9|W9ZVP0
F4969D404F00155A49F6592E230E02B4,3D2A,,09/18/2014 17:58:29,10/08/2014 17:58:29,CN=Theodore Blankenship/OU=TroopSupport/O=DLA,,SES-2014-0059,Complete,Karen Isherwood,Deputy to the Commanding General,Tier 2,"Office of the Deputy Chief of Staff, G-4",SES Desk Flag Set,1,W6JHJN,WFYRRA,"807th Medical Command (Deployment Support) (Army Reserve), Bldg 3178, Fort Douglas, UT",New SES appointment,09/18/2014,CN=Jessica Pettiford/OU=Units/O=Army,10/03/2014 17:58:29,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,9CST0,10/06/2014 17:58:29,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Jessica Pettiford/OU=Units/O=Army,[TACOM];[SESApprover],SES-2014-0059|W6JHJN|WFYRRA
6C15DFCDA505480260B1B656611F5028,3D2E,,01/23/2017 12:37:15,02/15/2017 12:37:15,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,SES-2017-0060,Complete,Walter Stroudmoor,Executive Director,Tier 3,Program Executive Office Ground Combat Systems,SES Positional Color (Indoor),1,WW0RPQ,WKYUF0,"42nd Infantry Division (New York Army National Guard), Bldg 7690, Troy, NY",Ceremony,01/23/2017,CN=Norman Yellowley/OU=Units/O=Army,02/06/2017 12:37:15,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,1CLR7,02/10/2017 12:37:15,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;[SESApprover];CN=Norman Yellowley/OU=Units/O=Army,[TACOM];[SESApprover],SES-2017-0060|WW0RPQ|WKYUF0
