UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,ParentCaseNumber,ParentUNID,NoteType,ContactName,ContactPhone,Body,Summary,FollowUpDate,FollowUpDone,NoteAuthor,NoteDate,DocReaders,DocAuthors
CA115A5C99BD7A235F52D45E08EB9835,F7BA,1DFDC587B2254DFD5976F2082A959E61,02/21/2026 19:05:22,02/21/2026 19:05:22,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2026-000443,1DFDC587B2254DFD5976F2082A959E61,NPRC Query,,,Requested OMPF verification from NPRC. No further action.,Requested OMPF verification from NPRC,02/24/2026,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,02/21/2026 19:05:22,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
41170A1DFEF3FB524646D0A851D05E31,F7BE,A119CED203E49B30AA178678B6BCCB3B,10/03/2012 07:18:42,10/03/2012 07:18:42,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2012-000026,A119CED203E49B30AA178678B6BCCB3B,NOK Documentation,,,Death certificate / relationship proof received. No further action.,Death certificate / relationship proof received,,Yes,CN=Ret Hamlin/OU=CHPSID/O=TACOM,10/03/2012 07:18:42,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
A5AF4FC743E0B7758595CA09A3C2AB83,F7C2,5874AAAEEE46AA2300E76BAD91330DCE,01/02/2020 19:32:21,01/02/2020 19:32:21,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,Correspondence_VMA-2019-000053.pdf,VMA-2019-000053,5874AAAEEE46AA2300E76BAD91330DCE,NOK Documentation,,,Death certificate / relationship proof received. No further action.,Death certificate / relationship proof received,,Yes,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,01/02/2020 19:32:21,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM;[Admin]
82BCB6AD742052707C21F56FDECC0D1E,F7C6,66007A09C4990E366D4F448B2D5FAAA2,06/21/2026 15:27:25,06/21/2026 15:27:25,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2026-000616,66007A09C4990E366D4F448B2D5FAAA2,Address Correction,,,Address updated per requester. Escalated to lead CSR.,Address updated per requester,,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,06/21/2026 15:27:25,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
948D14265DC7967B747F55888162614B,F7CA,0668A7D363D63F2B8C14A579B15E6D06,06/19/2026 20:35:56,06/19/2026 20:35:56,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2026-000543,0668A7D363D63F2B8C14A579B15E6D06,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. No further action.,Congressional inquiry received - response due 10 days,06/30/2026,,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,06/19/2026 20:35:56,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM;[Admin]
2AA4EF663A3F22AEACFD4E5086D1B950,F7CE,B4238A990740D5DDB80EFC33A6DA06E9,10/03/2016 19:12:13,10/03/2016 19:12:13,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,Correspondence_VMA-2016-000032.pdf,VMA-2016-000032,B4238A990740D5DDB80EFC33A6DA06E9,NPRC Query,,,Requested OMPF verification from NPRC. Requester satisfied.,Requested OMPF verification from NPRC,,Yes,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,10/03/2016 19:12:13,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM;[Admin]
07A682BDEB05012379EABDB4D76C99E9,F7D2,DF83CD5C7832065A380703B0F9F86180,05/15/2026 17:01:26,05/15/2026 17:01:26,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2026-000525,DF83CD5C7832065A380703B0F9F86180,General,,,General note. See attached correspondence.,General note,05/18/2026,Yes,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,05/15/2026 17:01:26,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM;[Admin]
3AFAECEC53093C649E0E2AB5424BF54D,F7D6,2614883F496C4A3B839EB7F0602042A5,12/23/2021 17:22:24,12/23/2021 17:22:24,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,Correspondence_VMA-2021-000040.pdf,VMA-2021-000040,2614883F496C4A3B839EB7F0602042A5,Phone Call - Outbound,Brandon Haverstock,(484) 555-1076,Called requester to confirm address. See attached correspondence.,Called requester to confirm address,,Yes,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,12/23/2021 17:22:24,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM;[Admin]
3E0DC5071A729C6145520581CFDFE6BE,F7DA,BFD1FDC8BCE05A89A9ACC3BEB24E57E2,03/10/2015 21:43:08,03/10/2015 21:43:08,CN=Ret Hamlin/OU=CHPSID/O=TACOM,Correspondence_VMA-2015-000019.pdf,VMA-2015-000019,BFD1FDC8BCE05A89A9ACC3BEB24E57E2,QC Rework,,,"QC failed - engraving misspelled, returned to shop. Follow-up required.","QC failed - engraving misspelled, returned to shop",,,CN=Ret Hamlin/OU=CHPSID/O=TACOM,03/10/2015 21:43:08,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
679A00FC30E52009903805302205A57B,F7DE,5177230011E53B12CDF9EB0086200D6A,07/23/2024 22:23:52,07/23/2024 22:23:52,CN=Marlene Okafor/OU=CHPSID/O=TACOM,Correspondence_VMA-2024-000008.pdf,VMA-2024-000008,5177230011E53B12CDF9EB0086200D6A,QC Rework,,,"QC failed - engraving misspelled, returned to shop. See attached correspondence.","QC failed - engraving misspelled, returned to shop",,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,07/23/2024 22:23:52,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
06ED49DA5110CD1B039F9CEC1CBC4380,F7E2,F95A42FC65DD92893143EED36E03AC61,07/24/2017 18:22:40,07/24/2017 18:22:40,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2017-000009,F95A42FC65DD92893143EED36E03AC61,Phone Call - Outbound,Lisa Washington-Pryce,(215) 555-1776,Called requester to confirm address. Requester satisfied.,Called requester to confirm address,,Yes,CN=Ret Hamlin/OU=CHPSID/O=TACOM,07/24/2017 18:22:40,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
90BBA1C8B8E15AFC4B9B992CFCA5B837,F7E6,40481BE2BC37517D2132581CDE1E70D3,09/05/2008 21:41:56,09/05/2008 21:41:56,CN=Ret Hamlin/OU=CHPSID/O=TACOM,Correspondence_VMA-2008-000060.pdf,VMA-2008-000060,40481BE2BC37517D2132581CDE1E70D3,HRC Query,,,Sent eligibility query to HRC Awards Branch. No further action.,Sent eligibility query to HRC Awards Branch,,,CN=Ret Hamlin/OU=CHPSID/O=TACOM,09/05/2008 21:41:56,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
0FBFBF61C2EBC6F3C70D04BDEFD5D086,F7EA,0501938E8B028DC3435039C36FA2C96D,10/22/2009 22:21:43,10/22/2009 22:21:43,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2009-000063,0501938E8B028DC3435039C36FA2C96D,Address Correction,,,Address updated per requester. Follow-up required.,Address updated per requester,,,CN=Ret Hamlin/OU=CHPSID/O=TACOM,10/22/2009 22:21:43,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
B75EC81127F3E72D0A9EBCCD3D78F2DF,F7EE,530660EC22E47EBA93A1AFE796944694,08/20/2026 07:52:17,08/20/2026 07:52:17,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2026-000417,530660EC22E47EBA93A1AFE796944694,Address Correction,,,Address updated per requester. No further action.,Address updated per requester,08/24/2026,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,08/20/2026 07:52:17,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
06D575F60181B045D9FA6D794ECEB9F1,F7F2,ECF2D550AB4EA174B03E24865FBCB029,03/15/2013 09:58:46,03/15/2013 09:58:46,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000039,ECF2D550AB4EA174B03E24865FBCB029,NPRC Query,,,Requested OMPF verification from NPRC. No further action.,Requested OMPF verification from NPRC,03/23/2013,Yes,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,03/15/2013 09:58:46,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM;[Admin]
8C854C6BE820370EA287945E863570DB,F7F6,DCBB7F679261EDDB0B502E1144FC1340,04/06/2026 12:17:12,04/06/2026 12:17:12,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2026-000244,DCBB7F679261EDDB0B502E1144FC1340,General,,,General note. Escalated to lead CSR.,General note,,Yes,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,04/06/2026 12:17:12,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM;[Admin]
6208DD5696B61E97040151C4555543AC,F7FA,21681E832B6EA932EF8770DC12168D21,05/26/2006 19:15:20,05/26/2006 19:15:20,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2006-000047,21681E832B6EA932EF8770DC12168D21,Backorder,,,Item backordered - requester notified. No further action.,Item backordered - requester notified,,,CN=Ret Hamlin/OU=CHPSID/O=TACOM,05/26/2006 19:15:20,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
263E819E87336FCCBE26056127B0999B,F7FE,E1229D1F6DB69EFE02666B114A0967B7,09/07/2022 21:10:05,09/07/2022 21:10:05,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2022-000033,E1229D1F6DB69EFE02666B114A0967B7,Phone Call - Inbound,Arthur Marrowbridge,(717) 555-1683,Requester called for status. No further action.,Requester called for status,,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,09/07/2022 21:10:05,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
2425857877A59BCFA0AC330BF7363E45,F802,E9BB663C4535BFFB1EC037D5FA0A476A,04/05/2026 19:02:18,04/05/2026 19:02:18,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2026-000622,E9BB663C4535BFFB1EC037D5FA0A476A,NOK Documentation,,,Death certificate / relationship proof received. Requester satisfied.,Death certificate / relationship proof received,,Yes,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,04/05/2026 19:02:18,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM;[Admin]
8D4321A0492B84B729A86FD64C1A858D,F806,D61DB681C93A2C1D6C91D24299A31AF7,03/13/2019 22:30:42,03/13/2019 22:30:42,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2019-000092,D61DB681C93A2C1D6C91D24299A31AF7,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. No further action.,Congressional inquiry received - response due 10 days,,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,03/13/2019 22:30:42,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
2D293E54CD7B11F59390885A6C44CA51,F80A,305FD3CB15D5A2F77763DB833CD8BAEC,05/28/2020 14:27:11,05/28/2020 14:27:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2020-000095,305FD3CB15D5A2F77763DB833CD8BAEC,Phone Call - Outbound,Ralph Vanterpool,(410) 555-1145,Called requester to confirm address. Follow-up required.,Called requester to confirm address,06/11/2020,Yes,CN=Ret Hamlin/OU=CHPSID/O=TACOM,05/28/2020 14:27:11,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
555DC7B4AD1CDC48C0E38D716E055ECB,F80E,0D83CD94980103612DAE42AA8DC1F8F7,01/20/2010 17:37:09,01/20/2010 17:37:09,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2009-000026,0D83CD94980103612DAE42AA8DC1F8F7,Phone Call - Inbound,Brian Barrowclough,(856) 555-1353,Requester called for status. See attached correspondence.,Requester called for status,,Yes,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,01/20/2010 17:37:09,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM;[Admin]
523ADF3321DD3EE55F97C710EC7600B8,F812,1EA7E68A95DD298B21DDDE0CE43CC748,08/08/2006 09:35:56,08/08/2006 09:35:56,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2006-000089,1EA7E68A95DD298B21DDDE0CE43CC748,HRC Query,,,Sent eligibility query to HRC Awards Branch. See attached correspondence.,Sent eligibility query to HRC Awards Branch,,Yes,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,08/08/2006 09:35:56,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM;[Admin]
9F83A43E95A2E996F8F0D9A961ACAA7D,F816,4A12C8F461E377B65787BE7BD26CA9B7,06/16/2006 16:05:12,06/16/2006 16:05:12,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2006-000085,4A12C8F461E377B65787BE7BD26CA9B7,Phone Call - Inbound,Andre Tarquinio,(484) 555-1025,Requester called for status. No further action.,Requester called for status,06/22/2006,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,06/16/2006 16:05:12,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
2C23BC61AC1AD3AAE552DD52E64AF018,F81A,C3F63D77851E5C796D527B10CFABF42D,03/21/2014 12:58:28,03/21/2014 12:58:28,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2014-000056,C3F63D77851E5C796D527B10CFABF42D,Phone Call - Inbound,Joshua Rathbourne,(215) 555-1381,Requester called for status. Requester satisfied.,Requester called for status,,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,03/21/2014 12:58:28,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
9BD268F1BC2751E1B723C19673D2FEBE,F81E,2FD00E0B322C992697BB81FF99B1A08C,08/09/2026 16:53:25,08/09/2026 16:53:25,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2026-000635,2FD00E0B322C992697BB81FF99B1A08C,Address Correction,,,Address updated per requester. Requester satisfied.,Address updated per requester,08/13/2026,Yes,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,08/09/2026 16:53:25,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM;[Admin]
F11A56C7265E2B109DA4C461C724C40A,F822,9C17BD75C1959399B368D0274C3FB966,07/07/2019 15:26:43,07/07/2019 15:26:43,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2019-000040,9C17BD75C1959399B368D0274C3FB966,Address Correction,,,Address updated per requester. Requester satisfied.,Address updated per requester,07/11/2019,Yes,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,07/07/2019 15:26:43,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM;[Admin]
F9228295D6ACF1CF455DE9DD5D26AE4A,F826,3A20C2C19B3F6106583AFF232214ECC0,08/14/2015 20:46:55,08/14/2015 20:46:55,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2015-000088,3A20C2C19B3F6106583AFF232214ECC0,Backorder,,,Item backordered - requester notified. No further action.,Item backordered - requester notified,,Yes,CN=Ret Hamlin/OU=CHPSID/O=TACOM,08/14/2015 20:46:55,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
6E680DD60350C09CA4B442F942CFFC20,F82A,1C6799F9450ADFDFC91B2688A78BCDD6,11/24/2006 17:35:29,11/24/2006 17:35:29,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2006-000076,1C6799F9450ADFDFC91B2688A78BCDD6,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. Requester satisfied.,Congressional inquiry received - response due 10 days,,Yes,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,11/24/2006 17:35:29,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM;[Admin]
5C322CB9B5B58E0D369419866150FD4D,F82E,62A5981B1D009AC1BAD6945033A3CF24,03/03/2026 20:53:02,03/03/2026 20:53:02,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2026-000463,62A5981B1D009AC1BAD6945033A3CF24,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. Requester satisfied.,Congressional inquiry received - response due 10 days,,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,03/03/2026 20:53:02,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
640CF61F56787A435362BEC27E1923BF,F832,5B6A159A46FF926E2496C6CAF1336728,09/07/2016 22:12:02,09/07/2016 22:12:02,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2016-000025,5B6A159A46FF926E2496C6CAF1336728,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. See attached correspondence.,Congressional inquiry received - response due 10 days,,Yes,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,09/07/2016 22:12:02,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM;[Admin]
4A387F1370E0A465525822DC76945FD9,F836,EA6A3D46E39EA6344D3DE13CD3EC3486,12/08/2011 16:29:22,12/08/2011 16:29:22,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2011-000011,EA6A3D46E39EA6344D3DE13CD3EC3486,Phone Call - Inbound,Jamal Villanueva-Cox,(302) 555-1240,Requester called for status. See attached correspondence.,Requester called for status,,Yes,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,12/08/2011 16:29:22,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM;[Admin]
37B3E336A89FED26ACE3CB0E51E62657,F83A,CFF9C68A0CA87D08AF6D2E35CE0409FF,06/07/2024 19:56:52,06/07/2024 19:56:52,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2024-000112,CFF9C68A0CA87D08AF6D2E35CE0409FF,HRC Query,,,Sent eligibility query to HRC Awards Branch. No further action.,Sent eligibility query to HRC Awards Branch,,,CN=Ret Hamlin/OU=CHPSID/O=TACOM,06/07/2024 19:56:52,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Ret Hamlin/OU=CHPSID/O=TACOM;[Admin]
FB50EF0372E8B45EF5223490817A0739,F83E,B247BF95A86A9B6267E19051B0FD2C0F,03/14/2014 13:38:44,03/14/2014 13:38:44,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2014-000011,B247BF95A86A9B6267E19051B0FD2C0F,Phone Call - Inbound,Andrew Yarrowdale,(703) 555-1439,Requester called for status. See attached correspondence.,Requester called for status,,,CN=Marlene Okafor/OU=CHPSID/O=TACOM,03/14/2014 13:38:44,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
A83998CACA315E270C2ECC00DF5E37F6,F842,341033BE01F90C5BFAE906DCC6878A9D,06/10/2026 17:15:58,06/10/2026 17:15:58,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2026-000412,341033BE01F90C5BFAE906DCC6878A9D,Congressional Inquiry,,,Congressional inquiry received - response due 10 days. See attached correspondence.,Congressional inquiry received - response due 10 days,,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,06/10/2026 17:15:58,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
C9094893FC82DB169F9BB6ADA0D7F60A,F846,4741E49BC6541127CFA118BE417A240C,06/06/2014 14:29:18,06/06/2014 14:29:18,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2014-000059,4741E49BC6541127CFA118BE417A240C,Phone Call - Inbound,William Wexcombe,(610) 555-1844,Requester called for status. Follow-up required.,Requester called for status,,Yes,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,06/06/2014 14:29:18,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM;[Admin]
69A9CF683D749D2DAA93FCBA13098794,F84A,FFE55F2ED353F7FF06563BB851671473,08/16/2014 12:28:36,08/16/2014 12:28:36,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2014-000025,FFE55F2ED353F7FF06563BB851671473,Phone Call - Inbound,Nancy Templeton-Ash,(215) 555-1112,Requester called for status. Requester satisfied.,Requester called for status,08/25/2014,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,08/16/2014 12:28:36,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
6774DBE021F0D6182CBC3E5F9E1750AF,F84E,DF28C3E5D166900FDC26E97A460D78A4,02/25/2011 18:38:00,02/25/2011 18:38:00,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2011-000010,DF28C3E5D166900FDC26E97A460D78A4,Phone Call - Inbound,Helen Quarterman,(410) 555-1768,Requester called for status. Requester satisfied.,Requester called for status,,Yes,CN=Marlene Okafor/OU=CHPSID/O=TACOM,02/25/2011 18:38:00,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,CN=Marlene Okafor/OU=CHPSID/O=TACOM;[Admin]
9CEE686BD02AC4599345F88F8AA25DE4,F852,C84459666322910DB7AE051507DC439A,08/16/2014 10:21:52,08/16/2014 10:21:52,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2014-000039,C84459666322910DB7AE051507DC439A,HRC Query,,,Sent eligibility query to HRC Awards Branch. Escalated to lead CSR.,Sent eligibility query to HRC Awards Branch,,Yes,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,08/16/2014 10:21:52,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM;[Admin]
10D16A878A5311487B76FA9FE95D99DE,F856,E2785E08B6671D2ED785BD128E36A1B4,06/13/2026 09:58:39,06/13/2026 09:58:39,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2026-000229,E2785E08B6671D2ED785BD128E36A1B4,Phone Call - Inbound,Luis Ledesma-Ortiz,(540) 555-1166,Requester called for status. Requester satisfied.,Requester called for status,06/26/2026,Yes,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,06/13/2026 09:58:39,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM;[Admin]
